State_Name,PC_NAME,CANDIDATES_NAME,Education,SEX,AGE,CATEGORY,PARTY_NAME,PARTY_SYMBOL,Political_History,Politican_Behavior,Work_Done,GENERAL _VOTES,POSTAL_VOTES,TOTAL_VOTES,OVERTOTALELECTORSINCONSTITUENCYVOTE %,OVERTOTALVOTESPOLLEDINCONSTITUENCYVOTE %,TotalElectorsVOTE %
Punjab,Patiala,Preneet Kaur,MBA (Master of Business Administration),FEMALE,74,GENERAL,NIC,Mango,Former Governor,Responsive and accessible,Job creation initiatives,531178,849,532027,30.58329501,45.13113237,1739600
Punjab,Patiala,Harpal Singh,MBA (Master of Business Administration),MALE,61,SC,PoAI,Coat,Other relevant political positions,Fair and just,Public safety initiatives,2409,30,2439,0.140204645,0.206897078,1739600
Punjab,Patiala,Parveen Kumar,PhD in Economics,MALE,38,GENERAL,DIN,Camera,Former Member of Board of Commissioners,Adaptable and flexible,Other relevant work,4746,1,4747,0.272878823,0.402681603,1739600
Punjab,Patiala,Shankar Lal,Master's degree in Public Administration,MALE,50,SC,DIN,Carrom Board,Former Member of Legislative Council,Respectful and courteous,Agricultural and rural development,799,4,803,0.046160037,0.068117406,1739600
Punjab,Patiala,Surjit Singh Rakhra,Bachelor of Arts,MALE,68,GENERAL,SAD,Scales,Former Member of Board of Aldermen,Empathetic and compassionate,Housing initiatives,368498,811,369309,21.22953553,31.32798404,1739600
Punjab,Patiala,Manjeet Singh,Law degree (Juris Doctor or LL.B.),MALE,27,GENERAL,DIN,BUCKET,Other relevant political positions,Adaptable and flexible,Education reform,1061,1,1062,0.061048517,0.090088027,1739600
Punjab,Patiala,Amarpreet Singh,Degree in Conservation,MALE,38,GENERAL,DIN,COMPUTER,First-time candidate,Engaging and inspiring,Technology and innovation initiatives,1834,5,1839,0.105713957,0.155999888,1739600
Punjab,Patiala,Jagmail Singh,MBA (Master of Business Administration),MALE,32,GENERAL,DIN,Harmonium,Former Member of Congress,Engaging and inspiring,Public safety initiatives,2273,1,2274,0.130719706,0.192900351,1739600
Punjab,Patiala,Baldeep Singh,Associate Degree,MALE,36,GENERAL,DIN,Laptop,Former Member of Legislative Council,Fair and just,Technology and innovation initiatives,1497,2,1499,0.086169234,0.127158147,1739600
Punjab,Patiala,Banwari Lal,Engineering degree (B.E. or B.Tech),MALE,57,GENERAL,DIN,Room Cooler,Incumbent,Engaging and inspiring,Housing initiatives,8111,2,8113,0.46637158,0.68821484,1739600
Punjab,Patiala,Ajaib Singh,Degree in Environmental Science,MALE,45,SC,RJSPS,Tractor Chalata Kisan,Former Member of Congress,Transparent and accountable,Economic development,1505,13,1518,0.087261439,0.128769891,1739600
Punjab,Patiala,Mohan Lal,Degree in Sociology,MALE,37,GENERAL,DIN,HOCKEY & BALL,Former Member of Legislative Assembly,Honest and trustworthy,Environmental protection,985,1,986,0.056679696,0.083641049,1739600
Punjab,Patiala,Rishabh Sharma,Medical degree (MD or MBBS),MALE,25,GENERAL,DIN,BENCH,Other relevant political positions,Other relevant behaviors,International relations and diplomacy,1390,0,1390,0.079903426,0.117911824,1739600
Punjab,Patiala,Randhir Singh Khangura,High School Diploma,MALE,49,GENERAL,DIN,Football,Former Member of Board of Trustees,Respectful and courteous,Other relevant work,1021,2,1023,0.058806622,0.086779709,1739600
Punjab,Patiala,Lal Chandrakant,Degree in Education,MALE,33,SC,DIN,Well,Former Member of Board of Commissioners,Empathetic and compassionate,Other relevant work,1077,2,1079,0.062025753,0.091530114,1739600
Punjab,Patiala,Makhan Singh,Degree in Environmental Science,MALE,46,GENERAL,DIN,Road Roller,First-time candidate,Ethical and Principled,Education reform,2808,0,2808,0.161416418,0.23819885,1739600
Rajasthan,Ganganagar,RAVTARAM,Medical degree (MD or MBBS),MALE,74,SC,CPI,Ears of Corn And Sickle,Former Governor,Engaging and inspiring,Healthcare improvement,18293,16,18309,0.942070074,1.260008878,1943486
Rajasthan,Ganganagar,BHARAT RAM MEGHWAL,Other relevant degrees or certifications,MALE,63,SC,NIC,Mango,Former Member of City Council,Respectful and courteous,Cultural and arts initiatives,487597,2602,490199,25.2226669,33.73505335,1943486
Rajasthan,Ganganagar,BHAJAN SINGH GHAROO,Degree in History,MALE,62,SC,DIN,Road Roller,Former Member of Parliament,Empathetic and compassionate,Social welfare initiatives,3398,16,3414,0.17566373,0.234948403,1943486
Rajasthan,Ganganagar,DR. BALKRISHAN PANWAR,Medical degree (MD or MBBS),MALE,60,SC,DIN,Tractor Chalata Kisan,First-time candidate,Ethical and Principled,Economic development,6823,55,6878,0.353900157,0.473337761,1943486
Rajasthan,Ganganagar,LUNARAMA,Master of Science,MALE,53,SC,BSP,Elephant,Former Member of Parliament,Adaptable and flexible,Transportation improvements,11497,82,11579,0.5957851,0.796856344,1943486
Rajasthan,Ganganagar,TITARA SINGH,Engineering degree (B.E. or B.Tech),MALE,74,SC,DIN,Sewing Machine,Former Member of Legislative Council,Decisive and assertive,Job creation initiatives,2696,30,2726,0.140263424,0.187600863,1943486
Rajasthan,Ganganagar,NIHAL Chandrakant,Other relevant degrees or certifications,MALE,48,SC,JBP,Rose,First-time candidate,Ethical and Principled,Job creation initiatives,892744,4433,897177,46.16328597,61.74291249,1943486
Rajasthan,Ganganagar,SATISH KUMAR,Law degree (Juris Doctor or LL.B.),MALE,51,SC,DIN,Helicopter,Former Member of County Council,Engaging and inspiring,Community development,4111,9,4120,0.211990207,0.283534687,1943486
Rajasthan,Ganganagar,NARESH KUMAR,Bachelor of Arts,MALE,45,SC,DIN,Air Conditioner,Former Member of Legislative Assembly,Other relevant behaviors,Agricultural and rural development,1815,5,1820,0.09364616,0.12525076,1943486
Rajasthan,Bikaner (SC),BHAIRA RAM,Master's degree in Public Administration,MALE,47,SC,BSP,Elephant,First-time candidate,Open-Minded and Inclusive,Legislative and policy initiatives,11357,55,11412,0.616322501,1.036983189,1851628
Rajasthan,Bikaner (SC),GHANSHYAM MEGHWAL,Law degree (Juris Doctor or LL.B.),MALE,39,SC,PoAI,Coat,Former Senator,Adaptable and flexible,Transportation improvements,3739,13,3752,0.202632494,0.340935938,1851628
Rajasthan,Bikaner (SC),SHYOPAT RAM,Other relevant degrees or certifications,MALE,40,SC,CPM,"Hammer, Sickle and Star",Incumbent,Honest and trustworthy,Environmental protection,8971,26,8997,0.485896735,0.817537483,1851628
Rajasthan,Bikaner (SC),ARJUN RAM MEGHWAL,PhD in Political Science,MALE,65,SC,JBP,Rose,Former Member of School Board,Collaborative and cooperative,Agricultural and rural development,655427,2316,657743,35.52241595,59.76765107,1851628
Rajasthan,Bikaner (SC),MADAN GOPAL MEGHWAL,Degree in Economics,MALE,55,SC,NIC,Mango,Former Member of Congress,Collaborative and cooperative,Education reform,392268,1394,393662,21.26031795,35.77119491,1851628
Rajasthan,Bikaner (SC),BABULAL,Law degree (Juris Doctor or LL.B.),MALE,56,SC,DIN,Camera,Former Member of City Council,Responsive and accessible,Public safety initiatives,3553,3,3556,0.192047215,0.323125852,1851628
Rajasthan,Bikaner (SC),ARJUN RAM,High School Diploma,MALE,33,SC,DIN,Air Conditioner,Former Member of Board of Trustees,Decisive and assertive,Legislative and policy initiatives,3445,2,3447,0.186160503,0.313221263,1851628
Rajasthan,Bikaner (SC),PUNAM Chandrakant ALIAS PUNEET DHAL,High School Diploma,MALE,38,SC,HND,Water Tank,Former Member of City Council,Committed and dedicated,Other relevant work,1743,2,1745,0.094241392,0.158564289,1851628
Rajasthan,Bikaner (SC),TRILOKI NARAYAN HATILA,PhD in Economics,MALE,52,SC,JSVP,Auto- Rickshaw,Former Senator,Respectful and courteous,Technology and innovation initiatives,1769,5,1774,0.095807581,0.161199455,1851628
Rajasthan,Churu,GOMATI DHARAMPAL KATARIA,PhD in Economics,FEMALE,52,SC,BRKP(D),Bat,Former Member of Board of Trustees,Transparent and accountable,Technology and innovation initiatives,1619,2,1621,0.080283135,0.121818149,2019104
Rajasthan,Churu,ASLAM,PhD in Economics,MALE,47,GENERAL,DIN,Tractor Chalata Kisan,Former Member of Congress,Committed and dedicated,Agricultural and rural development,1427,0,1427,0.070674913,0.107239049,2019104
Rajasthan,Churu,RAHUL KASWAN,MBA (Master of Business Administration),MALE,42,GENERAL,JBP,Rose,Former Member of Board of Aldermen,Honest and trustworthy,Technology and innovation initiatives,786573,6426,792999,39.27479714,59.59387437,2019104
Rajasthan,Churu,SHEELA SHEKHAWAT,Degree in Economics,FEMALE,31,GENERAL,DIN,Gas CylDINer,First-time candidate,Transparent and accountable,Other relevant work,6481,45,6526,0.323212673,0.490428896,2019104
Rajasthan,Churu,SATYAPAL BAUDDH,High School Diploma,MALE,62,GENERAL,PoAI,Coat,Former Mayor,Committed and dedicated,Agricultural and rural development,3077,3,3080,0.15254291,0.231461998,2019104
Rajasthan,Churu,RAFIQUE MANDELIA,Engineering degree (B.E. or B.Tech),MALE,58,GENERAL,NIC,Mango,Former Member of Board of Supervisors,Honest and trustworthy,Technology and innovation initiatives,457117,1480,458597,22.71289641,34.46356427,2019104
Rajasthan,Churu,BALWAN POONIA,Associate Degree,MALE,41,GENERAL,CPM,"Hammer, Sickle and Star",Former Member of Parliament,Ethical and Principled,Environmental protection,24892,198,25090,1.242630394,1.885513485,2019104
Rajasthan,Churu,BISHANARAM,Degree in Environmental Science,MALE,41,SC,DIN,Camera,Incumbent,Transparent and accountable,Other relevant work,3325,1,3326,0.164726532,0.249948898,2019104
Rajasthan,Churu,SUKHADEV MEGHWAL,Associate Degree,MALE,42,SC,DIN,Immersion Rod,Former Mayor,Empathetic and compassionate,Infrastructure development,4575,7,4582,0.226932342,0.344337297,2019104
Rajasthan,Churu,KUMBHA RAM MEENA,Law degree (Juris Doctor or LL.B.),MALE,43,ST,DIN,Lady Finger,Former Member of Board of Aldermen,Ethical and Principled,Economic development,3503,4,3507,0.173690904,0.263551048,2019104
Rajasthan,Churu,HARI SINGH,Bachelor of Arts,MALE,57,GENERAL,BSP,Elephant,Incumbent,Transparent and accountable,Education reform,16059,57,16116,0.798175825,1.21111739,2019104
Rajasthan,Churu,DARARAM NAYAK,Bachelor of Arts,MALE,40,SC,DIN,Air Conditioner,Former Member of Parliament,Adaptable and flexible,Infrastructure development,1570,3,1573,0.077905843,0.118210949,2019104
Rajasthan,Jhunjhunu,SHARWAN KUMAR S/O GOKAL RAM,Degree in Education,MALE,64,GENERAL,NIC,Mango,Former Member of Parliament,Consistent and reliable,Technology and innovation initiatives,431973,3643,435616,22.47897447,36.18968815,1937882
Rajasthan,Jhunjhunu,GURU GOKUL Chandrakant RASHTRAWADI,Degree in Economics,MALE,66,SC,DIN,Plastering Trowel,Former Mayor,Ethical and Principled,Environmental protection,502,0,502,0.02590457,0.041704674,1937882
Rajasthan,Jhunjhunu,MAHANT AKASH GIRI,Degree in Sociology,MALE,37,GENERAL,DIN,Switchboard,Former Member of Legislative Assembly,Empathetic and compassionate,Cultural and arts initiatives,612,5,617,0.031838884,0.051258534,1937882
Rajasthan,Jhunjhunu,MOHD. YUNUS,Bachelor of Arts,MALE,38,GENERAL,DIN,Almirah,Former Senator,Respectful and courteous,Education reform,1433,5,1438,0.074204725,0.119464784,1937882
Rajasthan,Jhunjhunu,BALDEV PRASAD SAINI,Other relevant degrees or certifications,MALE,33,GENERAL,DIN,Air Conditioner,Former Mayor,Honest and trustworthy,Public safety initiatives,714,14,728,0.037566787,0.060480086,1937882
Rajasthan,Jhunjhunu,Dr. TEJPAL KATEWA,Degree in Economics,MALE,31,GENERAL,RTORP,Tractor Chalata Kisan,Incumbent,Adaptable and flexible,Transportation improvements,784,19,803,0.041436992,0.066710864,1937882
Rajasthan,Jhunjhunu,NARENDRA KUMAR,Law degree (Juris Doctor or LL.B.),MALE,58,GENERAL,JBP,Rose,Former Member of City Council,Other relevant behaviors,Other relevant work,722994,15169,738163,38.09122537,61.32439757,1937882
Rajasthan,Jhunjhunu,KAILASH KARWASARA,Master's degree in Public Administration,MALE,29,SC,DIN,Ganna Kisan,Former Senator,Empathetic and compassionate,Economic development,668,10,678,0.03498665,0.056326234,1937882
Rajasthan,Jhunjhunu,BHIM SINGH,Associate Degree,MALE,60,SC,DIN,Apple,Former Member of Board of Supervisors,Honest and trustworthy,Agricultural and rural development,1236,2,1238,0.063884179,0.102849376,1937882
Rajasthan,Jhunjhunu,AJAY PAL,Law degree (Juris Doctor or LL.B.),MALE,34,SC,BMUP,Cot,Former Member of Board of Supervisors,Transparent and accountable,Environmental protection,4195,72,4267,0.220188845,0.354489733,1937882
Rajasthan,Jhunjhunu,SHARWAN KUMAR S/O HUKMA RAM,Engineering degree (B.E. or B.Tech),MALE,47,GENERAL,DIN,Lady Finger,Former Member of Board of Aldermen,Engaging and inspiring,Public safety initiatives,5573,9,5582,0.288046434,0.463736041,1937882
Rajasthan,Jhunjhunu,KRISHAN KUMAR JANGIR,Degree in Environmental Science,MALE,44,GENERAL,RMGLMP,BUCKET,Former Member of Board of Trustees,Collaborative and cooperative,Environmental protection,788,10,798,0.041178978,0.066295478,1937882
Rajasthan,Sikar,Subhash Maharia,PhD in Economics,MALE,61,GENERAL,NIC,Mango,Former Member of Legislative Council,Innovative and forward-thinking,Transportation improvements,470673,4275,474948,23.26338207,35.69263697,2041612
Rajasthan,Sikar,Ankur Sharma,Master's degree in Public Administration,MALE,34,GENERAL,DIN,Air Conditioner,Former Member of City Council,Responsive and accessible,Environmental protection,804,1,805,0.039429627,0.06049625,2041612
Rajasthan,Sikar,Shivbhagwan Sardiwal,High School Diploma,MALE,42,GENERAL,DSPVAD,Harmonium,Former Member of Legislative Council,Open-Minded and Inclusive,Other relevant work,1859,3,1862,0.091202442,0.139930456,2041612
Rajasthan,Sikar,Sita Devi,Medical degree (MD or MBBS),FEMALE,52,SC,BSP,Elephant,Former Member of Board of Supervisors,Open-Minded and Inclusive,Technology and innovation initiatives,6654,177,6831,0.334588551,0.51335389,2041612
Rajasthan,Sikar,Amraram,PhD in Political Science,MALE,63,GENERAL,CPM,"Hammer, Sickle and Star",Former Member of Legislative Assembly,Respectful and courteous,Other relevant work,31219,243,31462,1.54103718,2.364388826,2041612
Rajasthan,Sikar,Sumedhanand Saraswati,PhD in Political Science,MALE,67,GENERAL,JBP,Rose,Former Member of Board of Aldermen,Respectful and courteous,Community development,761332,10772,772104,37.81835138,58.02409479,2041612
Rajasthan,Sikar,Vijendra Kumar,Law degree (Juris Doctor or LL.B.),MALE,26,SC,BJSTP,Room Cooler,Former Member of Board of Aldermen,Adaptable and flexible,Public safety initiatives,12366,50,12416,0.608146896,0.933070106,2041612
Rajasthan,Sikar,Bansilal Kataria,Degree in History,MALE,59,SC,DIN,Tractor Chalata Kisan,Former Senator,Innovative and forward-thinking,Community development,1458,4,1462,0.071610081,0.109870207,2041612
Rajasthan,Sikar,Bhagwan Sahay,PhD in Economics,MALE,55,GENERAL,DIN,Almirah,Other relevant political positions,Decisive and assertive,Technology and innovation initiatives,3550,5,3555,0.174127111,0.267160456,2041612
Rajasthan,Sikar,Ajaypal,Associate Degree,MALE,58,GENERAL,DIN,Pen Nib with Seven Rays,Former Member of Board of Aldermen,Innovative and forward-thinking,Infrastructure development,3344,11,3355,0.164330931,0.252130332,2041612
Rajasthan,Sikar,Vikas Kumar,Degree in Education,MALE,26,SC,DIN,Cot,Former Member of County Council,Committed and dedicated,Agricultural and rural development,2309,10,2319,0.113586715,0.174274289,2041612
Rajasthan,Sikar,Bhagirath Singh Kharrte Bhadhadar,Law degree (Juris Doctor or LL.B.),MALE,51,GENERAL,DIN,DIAMOND,First-time candidate,Innovative and forward-thinking,Community development,8027,7,8034,0.393512577,0.603760086,2041612
Rajasthan,Jaipur Rural,KRISHNA POONIA,Engineering degree (B.E. or B.Tech),FEMALE,41,GENERAL,NIC,Mango,Former Governor,Respectful and courteous,Community development,422223,4738,426961,21.86693039,33.36500824,1952542
Rajasthan,Jaipur Rural,COL. RAJYAVARDHAN RATHORE,Master's degree in Public Administration,MALE,49,GENERAL,JBP,Rose,Incumbent,Engaging and inspiring,Transportation improvements,811626,8506,820132,42.00329622,64.08948578,1952542
Rajasthan,Jaipur Rural,RAJENDRA KUMAR,Other relevant degrees or certifications,MALE,43,SC,PoAI,Coat,Former Member of Board of Trustees,Responsive and accessible,Education reform,3788,12,3800,0.194618093,0.296952254,1952542
Rajasthan,Jaipur Rural,VIRENDER SINGH BIDHURI,Degree in Environmental Science,MALE,50,GENERAL,BSP,Elephant,Former Member of Board of Supervisors,Committed and dedicated,Technology and innovation initiatives,7913,63,7976,0.408493134,0.623287152,1952542
Rajasthan,Jaipur Rural,VINOD SHARMA,Bachelor of Arts,MALE,53,GENERAL,DIN,Key,Former Member of Board of Commissioners,Other relevant behaviors,Other relevant work,4143,3,4146,0.212338582,0.323990538,1952542
Rajasthan,Jaipur Rural,BANWARI LAL MEENA,PhD in Political Science,MALE,34,ST,DIN,Tractor Chalata Kisan,Former Member of Congress,Respectful and courteous,Community development,1221,13,1234,0.063199665,0.096431337,1952542
Rajasthan,Jaipur Rural,RAMSINGH KASANA,Degree in Environmental Science,MALE,41,GENERAL,DIN,Sewing Machine,Former Member of County Council,Consistent and reliable,Cultural and arts initiatives,1826,8,1834,0.093928837,0.143318535,1952542
Rajasthan,Jaipur Rural,RAM NIWAS NENAWAT MEGHAWAL,Associate Degree,MALE,48,SC,BRKP(D),Bat,Former Member of Board of Aldermen,Open-Minded and Inclusive,Environmental protection,1243,16,1259,0.064480047,0.09838497,1952542
Rajasthan,Jaipur,Babita Wadhwani,High School Diploma,FEMALE,45,GENERAL,DIN,Black Board,Former Member of Parliament,Innovative and forward-thinking,Agricultural and rural development,672,0,672,0.031593482,0.046137812,2127021
Rajasthan,Jaipur,Jyoti KMangoelwal,Associate Degree,FEMALE,44,GENERAL,NIC,Mango,Former Member of Board of Commissioners,Committed and dedicated,Other relevant work,490741,2698,493439,23.19859559,33.87826758,2127021
Rajasthan,Jaipur,Virad Singla,MBA (Master of Business Administration),MALE,26,GENERAL,DIN,Laptop,Former Senator,Fair and just,Economic development,253,0,253,0.01189457,0.017370337,2127021
Rajasthan,Jaipur,Ram Janki Swami,Bachelor of Arts,FEMALE,46,GENERAL,DIN,Apple,Former Member of Board of Commissioners,Decisive and assertive,International relations and diplomacy,2049,9,2058,0.096755039,0.141297049,2127021
